id,date,category,cases,deaths,intensive
3635,2022-09-27,40-64,747931,1589,7
3636,2022-09-27,65+,237892,12148,25
3637,2022-09-28,0-17,430022,4,0
3638,2022-09-28,18-39,670711,60,3
3639,2022-09-28,40-64,747931,1589,7
3640,2022-09-28,65+,237892,12148,25
3641,2022-09-29,0-17,430022,4,0
3642,2022-09-29,18-39,670711,60,3
3643,2022-09-29,40-64,747931,1589,7
3644,2022-09-29,65+,237892,12148,25
3645,2022-09-30,0-17,430022,4,0
3646,2022-09-30,18-39,670711,60,3
3647,2022-09-30,40-64,747931,1589,7
3648,2022-09-30,65+,237892,12148,25
3649,2022-10-01,0-17,430022,4,0
3650,2022-10-01,18-39,670711,60,3
3651,2022-10-01,40-64,747931,1589,7
3652,2022-10-01,65+,237892,12148,25
3653,2022-10-02,0-17,430022,4,0
3654,2022-10-02,18-39,670711,60,3
3655,2022-10-02,40-64,747931,1589,7
3656,2022-10-02,65+,237892,12148,25
3657,2022-10-03,0-17,430022,4,0
3658,2022-10-03,18-39,670711,60,3
3659,2022-10-03,40-64,747931,1589,7
3660,2022-10-03,65+,237892,12148,25
3661,2022-10-04,0-17,430022,4,0
3662,2022-10-04,18-39,670711,60,3
3663,2022-10-04,40-64,747931,1589,7
3664,2022-10-04,65+,237892,12148,25
3665,2022-10-05,0-17,430022,4,0
3666,2022-10-05,18-39,670711,60,3
3667,2022-10-05,40-64,747931,1589,7
3668,2022-10-05,65+,237892,12148,25
3669,2022-10-06,0-17,430022,4,0
3670,2022-10-06,18-39,670711,60,3
3671,2022-10-06,40-64,747931,1589,7
3672,2022-10-06,65+,237892,12148,25
3673,2022-10-07,0-17,430022,4,0
3674,2022-10-07,18-39,670711,60,3
3675,2022-10-07,40-64,747931,1589,7
3676,2022-10-07,65+,237892,12148,25
3677,2022-10-08,0-17,430022,4,0
3678,2022-10-08,18-39,670711,60,3
3679,2022-10-08,40-64,747931,1589,7
3680,2022-10-08,65+,237892,12148,25
3681,2022-10-09,0-17,430022,4,0
3682,2022-10-09,18-39,670711,60,3
3683,2022-10-09,40-64,747931,1589,7
3684,2022-10-09,65+,237892,12148,25
3685,2022-10-10,0-17,430022,4,0
3686,2022-10-10,18-39,670711,60,3
3687,2022-10-10,40-64,747931,1589,7
3688,2022-10-10,65+,237892,12148,25
3689,2022-10-11,0-17,430022,4,0
3690,2022-10-11,18-39,670711,60,3
3691,2022-10-11,40-64,747931,1589,7
3692,2022-10-11,65+,237892,12148,25
3693,2022-10-12,0-17,430022,4,0
3694,2022-10-12,18-39,670711,60,3
3695,2022-10-12,40-64,747931,1589,7
3696,2022-10-12,65+,237892,12148,25
3697,2022-10-13,0-17,430022,4,0
3698,2022-10-13,18-39,670711,60,3
3699,2022-10-13,40-64,747931,1589,7
3700,2022-10-13,65+,237892,12148,25
3701,2022-10-14,0-17,430022,4,0
3702,2022-10-14,18-39,670711,60,3
3703,2022-10-14,40-64,747931,1589,7
3704,2022-10-14,65+,237892,12148,25
3705,2022-10-15,0-17,430022,4,0
3706,2022-10-15,18-39,670711,60,3
3707,2022-10-15,40-64,747931,1589,7
3708,2022-10-15,65+,237892,12148,25
3709,2022-10-16,0-17,430022,4,0
3710,2022-10-16,18-39,670711,60,3
3711,2022-10-16,40-64,747931,1589,7
3712,2022-10-16,65+,237892,12148,25
3713,2022-10-17,0-17,430022,4,0
3714,2022-10-17,18-39,670711,60,3
3715,2022-10-17,40-64,747931,1589,7
3716,2022-10-17,65+,237892,12148,25
3717,2022-10-18,0-17,430022,4,0
3718,2022-10-18,18-39,670711,60,3
3719,2022-10-18,40-64,747931,1589,7
3720,2022-10-18,65+,237892,12148,25
3721,2022-10-19,0-17,430022,4,0
3722,2022-10-19,18-39,670711,60,3
3723,2022-10-19,40-64,747931,1589,7
3724,2022-10-19,65+,237892,12148,25
3725,2022-10-20,0-17,430022,4,0
3726,2022-10-20,18-39,670711,60,3
3727,2022-10-20,40-64,747931,1589,7
3728,2022-10-20,65+,237892,12148,25
3729,2022-10-21,0-17,430022,4,0
3730,2022-10-21,18-39,670711,60,3
3731,2022-10-21,40-64,747931,1589,7
3732,2022-10-21,65+,237892,12148,25
3733,2022-10-22,0-17,430022,4,0
3734,2022-10-22,18-39,670711,60,3
3735,2022-10-22,40-64,747931,1589,7
3736,2022-10-22,65+,237892,12148,25
3737,2022-10-23,0-17,430022,4,0
3738,2022-10-23,18-39,670711,60,3
3739,2022-10-23,40-64,747931,1589,7
3740,2022-10-23,65+,237892,12148,25
3741,2022-10-24,0-17,430022,4,0
3742,2022-10-24,18-39,670711,60,3
3743,2022-10-24,40-64,747931,1589,7
3744,2022-10-24,65+,237892,12148,25
3745,2022-10-25,0-17,430022,4,0
3746,2022-10-25,18-39,670711,60,3
3747,2022-10-25,40-64,747931,1589,7
3748,2022-10-25,65+,237892,12148,25
3749,2022-10-26,0-17,430022,4,0
3750,2022-10-26,18-39,670711,60,3
3751,2022-10-26,40-64,747931,1589,7
3752,2022-10-26,65+,237892,12148,25
3753,2022-10-27,0-17,430022,4,0
3754,2022-10-27,18-39,670711,60,3
3755,2022-10-27,40-64,747931,1589,7
3756,2022-10-27,65+,237892,12148,25
3757,2022-10-28,0-17,430022,4,0
3758,2022-10-28,18-39,670711,60,3
3759,2022-10-28,40-64,747931,1589,7
3760,2022-10-28,65+,237892,12148,25
3761,2022-10-29,0-17,430022,4,0
3762,2022-10-29,18-39,670711,60,3
3763,2022-10-29,40-64,747931,1589,7
3764,2022-10-29,65+,237892,12148,25
3765,2022-10-30,0-17,430022,4,0
3766,2022-10-30,18-39,670711,60,3
3767,2022-10-30,40-64,747931,1589,7
3768,2022-10-30,65+,237892,12148,25
3769,2022-10-31,0-17,430022,4,0
3770,2022-10-31,18-39,670711,60,3
3771,2022-10-31,40-64,747931,1589,7
3772,2022-10-31,65+,237892,12148,25
3773,2022-11-01,0-17,430022,4,0
3774,2022-11-01,18-39,670711,60,3
3775,2022-11-01,40-64,747931,1589,7
3776,2022-11-01,65+,237892,12148,25
3777,2022-11-02,0-17,430022,4,0
3778,2022-11-02,18-39,670711,60,3
3779,2022-11-02,40-64,747931,1589,7
3780,2022-11-02,65+,237892,12148,25
3781,2022-11-03,0-17,430022,4,0
3782,2022-11-03,18-39,670711,60,3
3783,2022-11-03,40-64,747931,1589,7
3784,2022-11-03,65+,237892,12148,25
3785,2022-11-04,0-17,430022,4,0
3786,2022-11-04,18-39,670711,60,3
3787,2022-11-04,40-64,747931,1589,7
3788,2022-11-04,65+,237892,12148,25
3789,2022-11-05,0-17,430022,4,0
3790,2022-11-05,18-39,670711,60,3
3791,2022-11-05,40-64,747931,1589,7
3792,2022-11-05,65+,237892,12148,25
3793,2022-11-06,0-17,430022,4,0
3794,2022-11-06,18-39,670711,60,3
3795,2022-11-06,40-64,747931,1589,7
3796,2022-11-06,65+,237892,12148,25
3797,2022-11-07,0-17,430022,4,0
3798,2022-11-07,18-39,670711,60,3
3799,2022-11-07,40-64,747931,1589,7
3800,2022-11-07,65+,237892,12148,25
3801,2022-11-08,0-17,430022,4,0
3802,2022-11-08,18-39,670711,60,3
3803,2022-11-08,40-64,747931,1589,7
3804,2022-11-08,65+,237892,12148,25
3805,2022-11-09,0-17,430022,4,0
3806,2022-11-09,18-39,670711,60,3
3807,2022-11-09,40-64,747931,1589,7
3808,2022-11-09,65+,237892,12148,25
3809,2022-11-10,0-17,430022,4,0
3810,2022-11-10,18-39,670711,60,3
3811,2022-11-10,40-64,747931,1589,7
3812,2022-11-10,65+,237892,12148,25
3813,2022-11-11,0-17,430022,4,0
3814,2022-11-11,18-39,670711,60,3
3815,2022-11-11,40-64,747931,1589,7
3816,2022-11-11,65+,237892,12148,25
3817,2022-11-12,0-17,430022,4,0
3818,2022-11-12,18-39,670711,60,3
3819,2022-11-12,40-64,747931,1589,7
3820,2022-11-12,65+,237892,12148,25
3821,2022-11-13,0-17,430022,4,0
3822,2022-11-13,18-39,670711,60,3
3823,2022-11-13,40-64,747931,1589,7
3824,2022-11-13,65+,237892,12148,25
3825,2022-11-14,0-17,430022,4,0
3826,2022-11-14,18-39,670711,60,3
3827,2022-11-14,40-64,747931,1589,7
3828,2022-11-14,65+,237892,12148,25
3829,2022-11-15,0-17,430022,4,0
3830,2022-11-15,18-39,670711,60,3
3831,2022-11-15,40-64,747931,1589,7
3832,2022-11-15,65+,237892,12148,25
3833,2022-11-16,0-17,430022,4,0
3834,2022-11-16,18-39,670711,60,3
3835,2022-11-16,40-64,747931,1589,7
3836,2022-11-16,65+,237892,12148,25
3837,2022-11-17,0-17,430022,4,0
3838,2022-11-17,18-39,670711,60,3
3839,2022-11-17,40-64,747931,1589,7
3840,2022-11-17,65+,237892,12148,25
3841,2022-11-18,0-17,430022,4,0
3842,2022-11-18,18-39,670711,60,3
3843,2022-11-18,40-64,747931,1589,7
3844,2022-11-18,65+,237892,12148,25
3845,2022-11-19,0-17,430022,4,0
3846,2022-11-19,18-39,670711,60,3
3847,2022-11-19,40-64,747931,1589,7
3848,2022-11-19,65+,237892,12148,25
3849,2022-11-20,0-17,430022,4,0
3850,2022-11-20,18-39,670711,60,3
3851,2022-11-20,40-64,747931,1589,7
3852,2022-11-20,65+,237892,12148,25
3853,2022-11-21,0-17,430022,4,0
3854,2022-11-21,18-39,670711,60,3
3855,2022-11-21,40-64,747931,1589,7
3856,2022-11-21,65+,237892,12148,25
3857,2022-11-22,0-17,430022,4,0
3858,2022-11-22,18-39,670711,60,3
3859,2022-11-22,40-64,747931,1589,7
3860,2022-11-22,65+,237892,12148,25
3861,2022-11-23,0-17,430022,4,0
3862,2022-11-23,18-39,670711,60,3
3863,2022-11-23,40-64,747931,1589,7
3864,2022-11-23,65+,237892,12148,25
3865,2022-11-24,0-17,430022,4,0
3866,2022-11-24,18-39,670711,60,3
3867,2022-11-24,40-64,747931,1589,7
3868,2022-11-24,65+,237892,12148,25
3869,2022-11-25,0-17,430022,4,0
3870,2022-11-25,18-39,670711,60,3
3871,2022-11-25,40-64,747931,1589,7
3872,2022-11-25,65+,237892,12148,25
3873,2022-11-26,0-17,430022,4,0
3874,2022-11-26,18-39,670711,60,3
3875,2022-11-26,40-64,747931,1589,7
3876,2022-11-26,65+,237892,12148,25
3877,2022-11-27,0-17,430022,4,0
3878,2022-11-27,18-39,670711,60,3
3879,2022-11-27,40-64,747931,1589,7
3880,2022-11-27,65+,237892,12148,25
3881,2022-11-28,0-17,430022,4,0
3882,2022-11-28,18-39,670711,60,3
3883,2022-11-28,40-64,747931,1589,7
3884,2022-11-28,65+,237892,12148,25
3885,2022-11-29,0-17,430022,4,0
3886,2022-11-29,18-39,670711,60,3
3887,2022-11-29,40-64,747931,1589,7
3888,2022-11-29,65+,237892,12148,25
3889,2022-11-30,0-17,430022,4,0
3890,2022-11-30,18-39,670711,60,3
3891,2022-11-30,40-64,747931,1589,7
3892,2022-11-30,65+,237892,12148,25
3893,2022-12-01,0-17,430022,4,0
3894,2022-12-01,18-39,670711,60,3
3895,2022-12-01,40-64,747931,1589,7
3896,2022-12-01,65+,237892,12148,25
3897,2022-12-02,0-17,430022,4,0
3898,2022-12-02,18-39,670711,60,3
3899,2022-12-02,40-64,747931,1589,7
3900,2022-12-02,65+,237892,12148,25
3901,2022-12-03,0-17,430022,4,0
3902,2022-12-03,18-39,670711,60,3
3903,2022-12-03,40-64,747931,1589,7
3904,2022-12-03,65+,237892,12148,25
3905,2022-12-04,0-17,430022,4,0
3906,2022-12-04,18-39,670711,60,3
3907,2022-12-04,40-64,747931,1589,7
3908,2022-12-04,65+,237892,12148,25
3909,2022-12-05,0-17,430022,4,0
3910,2022-12-05,18-39,670711,60,3
3911,2022-12-05,40-64,747931,1589,7
3912,2022-12-05,65+,237892,12148,25
3913,2022-12-06,0-17,430022,4,0
3914,2022-12-06,18-39,670711,60,3
3915,2022-12-06,40-64,747931,1589,7
3916,2022-12-06,65+,237892,12148,25
3917,2022-12-07,0-17,430022,4,0
3918,2022-12-07,18-39,670711,60,3
3919,2022-12-07,40-64,747931,1589,7
3920,2022-12-07,65+,237892,12148,25
3921,2022-12-08,0-17,430022,4,0
3922,2022-12-08,18-39,670711,60,3
3923,2022-12-08,40-64,747931,1589,7
3924,2022-12-08,65+,237892,12148,25
3925,2022-12-09,0-17,430022,4,0
3926,2022-12-09,18-39,670711,60,3
3927,2022-12-09,40-64,747931,1589,7
3928,2022-12-09,65+,237892,12148,25
3929,2022-12-10,0-17,430022,4,0
3930,2022-12-10,18-39,670711,60,3
3931,2022-12-10,40-64,747931,1589,7
3932,2022-12-10,65+,237892,12148,25
3933,2022-12-11,0-17,430022,4,0
3934,2022-12-11,18-39,670711,60,3
3935,2022-12-11,40-64,747931,1589,7
3936,2022-12-11,65+,237892,12148,25
3937,2022-12-12,0-17,430022,4,0
3938,2022-12-12,18-39,670711,60,3
3939,2022-12-12,40-64,747931,1589,7
3940,2022-12-12,65+,237892,12148,25
3941,2022-12-13,0-17,430022,4,0
3942,2022-12-13,18-39,670711,60,3
3943,2022-12-13,40-64,747931,1589,7
3944,2022-12-13,65+,237892,12148,25
3945,2022-12-14,0-17,430022,4,0
3946,2022-12-14,18-39,670711,60,3
3947,2022-12-14,40-64,747931,1589,7
3948,2022-12-14,65+,237892,12148,25
3949,2022-12-15,0-17,430022,4,0
3950,2022-12-15,18-39,670711,60,3
3951,2022-12-15,40-64,747931,1589,7
3952,2022-12-15,65+,237892,12148,25
3953,2022-12-16,0-17,430022,4,0
3954,2022-12-16,18-39,670711,60,3
3955,2022-12-16,40-64,747931,1589,7
3956,2022-12-16,65+,237892,12148,25
3957,2022-12-17,0-17,430022,4,0
3958,2022-12-17,18-39,670711,60,3
3959,2022-12-17,40-64,747931,1589,7
3960,2022-12-17,65+,237892,12148,25
3961,2022-12-18,0-17,430022,4,0
3962,2022-12-18,18-39,670711,60,3
3963,2022-12-18,40-64,747931,1589,7
3964,2022-12-18,65+,237892,12148,25
3965,2022-12-19,0-17,430022,4,0
3966,2022-12-19,18-39,670711,60,3
3967,2022-12-19,40-64,747931,1589,7
3968,2022-12-19,65+,237892,12148,25
3969,2022-12-20,0-17,430022,4,0
3970,2022-12-20,18-39,670711,60,3
3971,2022-12-20,40-64,747931,1589,7
3972,2022-12-20,65+,237892,12148,25
3973,2022-12-21,0-17,430022,4,0
3974,2022-12-21,18-39,670711,60,3
3975,2022-12-21,40-64,747931,1589,7
3976,2022-12-21,65+,237892,12148,25
3977,2022-12-22,0-17,430022,4,0
3978,2022-12-22,18-39,670711,60,3
3979,2022-12-22,40-64,747931,1589,7
3980,2022-12-22,65+,237892,12148,25
3981,2022-12-23,0-17,430022,4,0
3982,2022-12-23,18-39,670711,60,3
3983,2022-12-23,40-64,747931,1589,7
3984,2022-12-23,65+,237892,12148,25
3985,2022-12-24,0-17,430022,4,0
3986,2022-12-24,18-39,670711,60,3
3987,2022-12-24,40-64,747931,1589,7
3988,2022-12-24,65+,237892,12148,25
3989,2022-12-25,0-17,430022,4,0
3990,2022-12-25,18-39,670711,60,3
3991,2022-12-25,40-64,747931,1589,7
3992,2022-12-25,65+,237892,12148,25
3993,2022-12-26,0-17,430022,4,0
3994,2022-12-26,18-39,670711,60,3
3995,2022-12-26,40-64,747931,1589,7
3996,2022-12-26,65+,237892,12148,25
3997,2022-12-27,0-17,430022,4,0
3998,2022-12-27,18-39,670711,60,3
3999,2022-12-27,40-64,747931,1589,7
4000,2022-12-27,65+,237892,12148,25
4001,2022-12-28,0-17,430022,4,0
4002,2022-12-28,18-39,670711,60,3
4003,2022-12-28,40-64,747931,1589,7
4004,2022-12-28,65+,237892,12148,25
4005,2022-12-29,0-17,430022,4,0
4006,2022-12-29,18-39,670711,60,3
4007,2022-12-29,40-64,747931,1589,7
4008,2022-12-29,65+,237892,12148,25
4009,2022-12-30,0-17,430022,4,0
4010,2022-12-30,18-39,670711,60,3
4011,2022-12-30,40-64,747931,1589,7
4012,2022-12-30,65+,237892,12148,25
4013,2022-12-31,0-17,430022,4,0
4014,2022-12-31,18-39,670711,60,3
4015,2022-12-31,40-64,747931,1589,7
4016,2022-12-31,65+,237892,12148,25
4017,2023-01-01,0-17,430022,4,0
4018,2023-01-01,18-39,670711,60,3
4019,2023-01-01,40-64,747931,1589,7
4020,2023-01-01,65+,237892,12148,25
4021,2023-01-02,0-17,430022,4,0
4022,2023-01-02,18-39,670711,60,3
4023,2023-01-02,40-64,747931,1589,7
4024,2023-01-02,65+,237892,12148,25
4025,2023-01-03,0-17,430022,4,0
4026,2023-01-03,18-39,670711,60,3
4027,2023-01-03,40-64,747931,1589,7
4028,2023-01-03,65+,237892,12148,25
4029,2023-01-04,0-17,430022,4,0
4030,2023-01-04,18-39,670711,60,3
4031,2023-01-04,40-64,747931,1589,7
4032,2023-01-04,65+,237892,12148,25
4033,2023-01-05,0-17,430022,4,0
4034,2023-01-05,18-39,670711,60,3
4035,2023-01-05,40-64,747931,1589,7
4036,2023-01-05,65+,237892,12148,25
4037,2023-01-06,0-17,430022,4,0
4038,2023-01-06,18-39,670711,60,3
4039,2023-01-06,40-64,747931,1589,7
4040,2023-01-06,65+,237892,12148,25
4041,2023-01-07,0-17,430022,4,0
4042,2023-01-07,18-39,670711,60,3
4043,2023-01-07,40-64,747931,1589,7
4044,2023-01-07,65+,237892,12148,25
4045,2023-01-08,0-17,430022,4,0
4046,2023-01-08,18-39,670711,60,3
4047,2023-01-08,40-64,747931,1589,7
4048,2023-01-08,65+,237892,12148,25
4049,2023-01-09,0-17,430022,4,0
4050,2023-01-09,18-39,670711,60,3
4051,2023-01-09,40-64,747931,1589,7
4052,2023-01-09,65+,237892,12148,25
4053,2023-01-10,0-17,430022,4,0
4054,2023-01-10,18-39,670711,60,3
4055,2023-01-10,40-64,747931,1589,7
4056,2023-01-10,65+,237892,12148,25
4057,2023-01-11,0-17,430022,4,0
4058,2023-01-11,18-39,670711,60,3
4059,2023-01-11,40-64,747931,1589,7
4060,2023-01-11,65+,237892,12148,25
4061,2023-01-12,0-17,430022,4,0
4062,2023-01-12,18-39,670711,60,3
4063,2023-01-12,40-64,747931,1589,7
4064,2023-01-12,65+,237892,12148,25
4065,2023-01-13,0-17,430022,4,0
4066,2023-01-13,18-39,670711,60,3
4067,2023-01-13,40-64,747931,1589,7
4068,2023-01-13,65+,237892,12148,25
4069,2023-01-14,0-17,430022,4,0
4070,2023-01-14,18-39,670711,60,3
4071,2023-01-14,40-64,747931,1589,7
4072,2023-01-14,65+,237892,12148,25
4073,2023-01-15,0-17,430022,4,0
4074,2023-01-15,18-39,670711,60,3
4075,2023-01-15,40-64,747931,1589,7
4076,2023-01-15,65+,237892,12148,25
4077,2023-01-16,0-17,430022,4,0
4078,2023-01-16,18-39,670711,60,3
4079,2023-01-16,40-64,747931,1589,7
4080,2023-01-16,65+,237892,12148,25
4081,2023-01-17,0-17,430022,4,0
4082,2023-01-17,18-39,670711,60,3
4083,2023-01-17,40-64,747931,1589,7
4084,2023-01-17,65+,237892,12148,25
4085,2023-01-18,0-17,430022,4,0
4086,2023-01-18,18-39,670711,60,3
4087,2023-01-18,40-64,747931,1589,7
4088,2023-01-18,65+,237892,12148,25
4089,2023-01-19,0-17,430022,4,0
4090,2023-01-19,18-39,670711,60,3
4091,2023-01-19,40-64,747931,1589,7
4092,2023-01-19,65+,237892,12148,25
4093,2023-01-20,0-17,430022,4,0
4094,2023-01-20,18-39,670711,60,3
4095,2023-01-20,40-64,747931,1589,7
4096,2023-01-20,65+,237892,12148,25
4097,2023-01-21,0-17,430022,4,0
4098,2023-01-21,18-39,670711,60,3
4099,2023-01-21,40-64,747931,1589,7
4100,2023-01-21,65+,237892,12148,25
4101,2023-01-22,0-17,430022,4,0
4102,2023-01-22,18-39,670711,60,3
4103,2023-01-22,40-64,747931,1589,7
4104,2023-01-22,65+,237892,12148,25
4105,2023-01-23,0-17,430022,4,0
4106,2023-01-23,18-39,670711,60,3
4107,2023-01-23,40-64,747931,1589,7
4108,2023-01-23,65+,237892,12148,25
4109,2023-01-24,0-17,430022,4,0
4110,2023-01-24,18-39,670711,60,3
4111,2023-01-24,40-64,747931,1589,7
4112,2023-01-24,65+,237892,12148,25
4113,2023-01-25,0-17,430022,4,0
4114,2023-01-25,18-39,670711,60,3
4115,2023-01-25,40-64,747931,1589,7
4116,2023-01-25,65+,237892,12148,25
4117,2023-01-26,0-17,430022,4,0
4118,2023-01-26,18-39,670711,60,3
4119,2023-01-26,40-64,747931,1589,7
4120,2023-01-26,65+,237892,12148,25
4121,2023-01-27,0-17,430022,4,0
4122,2023-01-27,18-39,670711,60,3
4123,2023-01-27,40-64,747931,1589,7
4124,2023-01-27,65+,237892,12148,25
4125,2023-01-28,0-17,430022,4,0
4126,2023-01-28,18-39,670711,60,3
4127,2023-01-28,40-64,747931,1589,7
4128,2023-01-28,65+,237892,12148,25
4129,2023-01-29,0-17,430022,4,0
4130,2023-01-29,18-39,670711,60,3
4131,2023-01-29,40-64,747931,1589,7
4132,2023-01-29,65+,237892,12148,25
4133,2023-01-30,0-17,430022,4,0
4134,2023-01-30,18-39,670711,60,3
4135,2023-01-30,40-64,747931,1589,7
4136,2023-01-30,65+,237892,12148,25
4137,2023-01-31,0-17,430022,4,0
4138,2023-01-31,18-39,670711,60,3
4139,2023-01-31,40-64,747931,1589,7
4140,2023-01-31,65+,237892,12148,25
4141,2023-02-01,0-17,430022,4,0
4142,2023-02-01,18-39,670711,60,3
4143,2023-02-01,40-64,747931,1589,7
4144,2023-02-01,65+,237892,12148,25
4145,2023-02-02,0-17,430022,4,0
4146,2023-02-02,18-39,670711,60,3
4147,2023-02-02,40-64,747931,1589,7
4148,2023-02-02,65+,237892,12148,25
4149,2023-02-03,0-17,430022,4,0
4150,2023-02-03,18-39,670711,60,3
4151,2023-02-03,40-64,747931,1589,7
4152,2023-02-03,65+,237892,12148,25
4153,2023-02-04,0-17,430022,4,0
4154,2023-02-04,18-39,670711,60,3
4155,2023-02-04,40-64,747931,1589,7
4156,2023-02-04,65+,237892,12148,25
4157,2023-02-05,0-17,430022,4,0
4158,2023-02-05,18-39,670711,60,3
4159,2023-02-05,40-64,747931,1589,7
4160,2023-02-05,65+,237892,12148,25
4161,2023-02-06,0-17,430022,4,0
4162,2023-02-06,18-39,670711,60,3
4163,2023-02-06,40-64,747931,1589,7
4164,2023-02-06,65+,237892,12148,25
4165,2023-02-07,0-17,430022,4,0
4166,2023-02-07,18-39,670711,60,3
4167,2023-02-07,40-64,747931,1589,7
4168,2023-02-07,65+,237892,12148,25
4169,2023-02-08,0-17,430022,4,0
4170,2023-02-08,18-39,670711,60,3
4171,2023-02-08,40-64,747931,1589,7
4172,2023-02-08,65+,237892,12148,25
4173,2023-02-09,0-17,430022,4,0
4174,2023-02-09,18-39,670711,60,3
4175,2023-02-09,40-64,747931,1589,7
4176,2023-02-09,65+,237892,12148,25
4177,2023-02-10,0-17,430022,4,0
4178,2023-02-10,18-39,670711,60,3
4179,2023-02-10,40-64,747931,1589,7
4180,2023-02-10,65+,237892,12148,25
4181,2023-02-11,0-17,430022,4,0
4182,2023-02-11,18-39,670711,60,3
4183,2023-02-11,40-64,747931,1589,7
4184,2023-02-11,65+,237892,12148,25
4185,2023-02-12,0-17,430022,4,0
4186,2023-02-12,18-39,670711,60,3
4187,2023-02-12,40-64,747931,1589,7
4188,2023-02-12,65+,237892,12148,25
4189,2023-02-13,0-17,430022,4,0
4190,2023-02-13,18-39,670711,60,3
4191,2023-02-13,40-64,747931,1589,7
4192,2023-02-13,65+,237892,12148,25
4193,2023-02-14,0-17,430022,4,0
4194,2023-02-14,18-39,670711,60,3
4195,2023-02-14,40-64,747931,1589,7
4196,2023-02-14,65+,237892,12148,25
4197,2023-02-15,0-17,430022,4,0
4198,2023-02-15,18-39,670711,60,3
4199,2023-02-15,40-64,747931,1589,7
4200,2023-02-15,65+,237892,12148,25
4201,2023-02-16,0-17,430022,4,0
4202,2023-02-16,18-39,670711,60,3
4203,2023-02-16,40-64,747931,1589,7
4204,2023-02-16,65+,237892,12148,25
4205,2023-02-17,0-17,430022,4,0
4206,2023-02-17,18-39,670711,60,3
4207,2023-02-17,40-64,747931,1589,7
4208,2023-02-17,65+,237892,12148,25
4209,2023-02-18,0-17,430022,4,0
4210,2023-02-18,18-39,670711,60,3
4211,2023-02-18,40-64,747931,1589,7
4212,2023-02-18,65+,237892,12148,25
4213,2023-02-19,0-17,430022,4,0
4214,2023-02-19,18-39,670711,60,3
4215,2023-02-19,40-64,747931,1589,7
4216,2023-02-19,65+,237892,12148,25
4217,2023-02-20,0-17,430022,4,0
4218,2023-02-20,18-39,670711,60,3
4219,2023-02-20,40-64,747931,1589,7
4220,2023-02-20,65+,237892,12148,25
4221,2023-02-21,0-17,430022,4,0
4222,2023-02-21,18-39,670711,60,3
4223,2023-02-21,40-64,747931,1589,7
4224,2023-02-21,65+,237892,12148,25
4225,2023-02-22,0-17,430022,4,0
4226,2023-02-22,18-39,670711,60,3
4227,2023-02-22,40-64,747931,1589,7
4228,2023-02-22,65+,237892,12148,25
4229,2023-02-23,0-17,430022,4,0
4230,2023-02-23,18-39,670711,60,3
4231,2023-02-23,40-64,747931,1589,7
4232,2023-02-23,65+,237892,12148,25
4233,2023-02-24,0-17,430022,4,0
4234,2023-02-24,18-39,670711,60,3
4235,2023-02-24,40-64,747931,1589,7
4236,2023-02-24,65+,237892,12148,25
4237,2023-02-25,0-17,430022,4,0
4238,2023-02-25,18-39,670711,60,3
4239,2023-02-25,40-64,747931,1589,7
4240,2023-02-25,65+,237892,12148,25
4241,2023-02-26,0-17,430022,4,0
4242,2023-02-26,18-39,670711,60,3
4243,2023-02-26,40-64,747931,1589,7
4244,2023-02-26,65+,237892,12148,25
4245,2023-02-27,0-17,430022,4,0
4246,2023-02-27,18-39,670711,60,3
4247,2023-02-27,40-64,747931,1589,7
4248,2023-02-27,65+,237892,12148,25
4249,2023-02-28,0-17,430022,4,0
4250,2023-02-28,18-39,670711,60,3
4251,2023-02-28,40-64,747931,1589,7
4252,2023-02-28,65+,237892,12148,25
4253,2023-03-01,0-17,430022,4,0
4254,2023-03-01,18-39,670711,60,3
4255,2023-03-01,40-64,747931,1589,7
4256,2023-03-01,65+,237892,12148,25
4257,2023-03-02,0-17,430022,4,0
4258,2023-03-02,18-39,670711,60,3
4259,2023-03-02,40-64,747931,1589,7
4260,2023-03-02,65+,237892,12148,25
4261,2023-03-03,0-17,430022,4,0
4262,2023-03-03,18-39,670711,60,3
4263,2023-03-03,40-64,747931,1589,7
4264,2023-03-03,65+,237892,12148,25
4265,2023-03-04,0-17,430022,4,0
4266,2023-03-04,18-39,670711,60,3
4267,2023-03-04,40-64,747931,1589,7
4268,2023-03-04,65+,237892,12148,25
4269,2023-03-05,0-17,430022,4,0
4270,2023-03-05,18-39,670711,60,3
4271,2023-03-05,40-64,747931,1589,7
4272,2023-03-05,65+,237892,12148,25
4273,2023-03-06,0-17,430022,4,0
4274,2023-03-06,18-39,670711,60,3
4275,2023-03-06,40-64,747931,1589,7
4276,2023-03-06,65+,237892,12148,25
4277,2023-03-07,0-17,430022,4,0
4278,2023-03-07,18-39,670711,60,3
4279,2023-03-07,40-64,747931,1589,7
